kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,geometric_eor_window,status,dpss_rank,spectral_window_self_fraction,relative_filter_sensitivity,qbeta_evaluated,relative_qbeta_response,geometric_window_response_fraction,same_cell_response_fraction,window_effective_width_source_bands,exact_broad_candidate,bank_pure_error_percent,bank_total_error_percent,heldout_worst_pure_error_percent,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent
0,10,0.043669841918153623,1.0089144655155462,1,physical_eor_closure_failure,12,0.32291279768548736,0.9999998068542318,1,0.9359201876503098,0.999999999382898,0.29984348281895534,5.143568382434755,1,74.37300452210476,74.31012190399694,9.372920004886486,9.487775352642611,0.14174651100694816
0,11,0.043669841918153623,1.109805912067101,1,physical_eor_closure_failure,12,0.3229206365010088,0.9999999042552025,1,0.9254256624032678,0.9999999997348883,0.29353254670770024,5.15935888321503,1,74.97583971738013,75.01274744694274,13.82528213088815,13.789340306930464,0.19268424082852784
0,12,0.043669841918153623,1.2106973586186556,1,physical_eor_closure_failure,12,0.32291386971568886,0.9999999515515018,1,0.911936519802325,0.9999999998770297,0.28888943135133377,5.288858356978745,1,72.08860327512905,72.03242699005273,15.646345935489652,15.557824155069794,0.26887993215481637
0,13,0.043669841918153623,1.31158880517021,1,physical_eor_closure_failure,12,0.32292198746535333,0.999999975753064,1,0.9484978548749843,0.9999999999436903,0.2958936942668246,5.136648581002633,1,78.32586180273935,78.17916739017365,18.85039761263652,18.787179587953567,0.273165220342648
0,14,0.043669841918153623,1.4124802517217647,1,physical_eor_closure_failure,12,0.3229294351868832,0.9999999883257041,1,0.9489972318054716,0.9999999999724695,0.2971602716440664,5.078002693241341,1,80.20922679529818,80.11594367594626,12.98302248393737,12.83902110524289,0.27272082508637163
0,15,0.043669841918153623,1.5133716982733196,1,physical_eor_closure_failure,12,0.3543170847166706,0.9999999944035219,1,0.9224310618598794,0.9999999999848993,0.28319179748261925,5.099187919364995,1,81.07322060069079,80.99887008225525,12.46764460405814,12.134430681283574,0.33321392277456685
1,0,0.0928108485413151,0.0,0,outside_eor_window,12,4.513048150805797e-15,0.00028546825964952306,0,,,,,,,,,,
1,1,0.0928108485413151,0.10089144655155463,0,outside_eor_window,12,4.809510708793676e-10,0.037144421946803584,0,,,,,,,,,,
1,2,0.0928108485413151,0.20178289310310926,1,recoverable_windowed_bandpower,12,0.06410168795295196,0.4661414615183383,1,0.9537441742299577,0.9986828502359296,0.06443528274340098,2.7793473384566805,1,16.164173358033985,16.21113423657426,16.093394935964895,16.090716579615066,0.6578764750114453
1,3,0.0928108485413151,0.3026743396546639,1,physical_eor_closure_failure,12,0.3952413457488238,0.9464338002751795,1,0.9559344606059877,0.9990642031773491,0.36826683326156556,4.287842185440967,1,21.075029833380494,21.07918623786943,14.907217291557249,15.078158229558916,0.33972530726910505
