label,output_band_id,kperp_index,kpar_index,kperp_center_mpc_inv,kpar_mpc_inv,in_baseline_broad_support,added_vs_baseline_broad_support,target_windowed_power,bank_pure_signed_error_percent,bank_total_signed_error_percent,foreground_auto_over_target,heldout_phase_count,heldout_passing_20pct_phase_count,heldout_worst_total_error_percent,heldout_worst_foreground_effect_percent,geometric_window_response_fraction,relative_response,window_effective_width
dpss_wide64_to32_e12_hann,230,14,6,0.7316439346424144,0.6053486793093278,1,0,3.4420010948688095e-05,3.1525415298394224,3.151866197590371,3.967342524573498e-08,16,16,9.160340761207285,0.001739165022876457,0.9999537557341321,0.9802365343310218,9.273405907728826
dpss_wide64_to32_e12_hann,231,14,7,0.7316439346424144,0.7062401258608824,1,0,2.7972813125176064e-05,0.8332859161376028,0.8318705530765447,3.734185861867063e-08,16,16,9.361658504976013,0.002377531534874657,0.9999988574520752,0.9652659147514698,9.377219125850145
dpss_wide64_to32_e12_hann,232,14,8,0.7316439346424144,0.807131572412437,1,0,2.293196931916108e-05,0.7692465775210191,0.7686023802458635,5.065520638571536e-08,16,16,12.379136773777299,0.0022971004709019713,0.9999999422582729,0.9664686929822977,9.317353552728523
dpss_wide64_to32_e12_hann,233,14,9,0.7316439346424144,0.9080230189639916,1,0,1.900391368288818e-05,1.3996725024078025,1.3992761153808826,5.8448138820900915e-08,16,16,6.7367284281641435,0.0025003380412268105,0.9999999869093436,0.9806916553521584,9.334532129815845
dpss_wide64_to32_e12_hann,234,14,10,0.7316439346424144,1.0089144655155462,1,0,1.598083258571367e-05,8.62487311871715,8.628124436470841,6.514478015805765e-08,16,16,10.35847432622157,0.0038250372846683235,0.9999999955511217,0.9764534720237812,9.189154023163754
dpss_wide64_to32_e12_hann,235,14,11,0.7316439346424144,1.109805912067101,1,0,1.3669436244186314e-05,9.3907501621344,9.393589285601431,7.12826548885441e-08,16,16,6.30066371994996,0.0020779377591103113,0.9999999981636473,0.9742144324927863,9.141277782998836
dpss_wide64_to32_e12_hann,236,14,12,0.7316439346424144,1.2106973586186556,1,0,1.2007350660547083e-05,10.430435165905884,10.430289588135578,8.011451323271151e-08,16,16,11.608797177382458,0.0017301208332189985,0.9999999991443258,0.9649937577797043,9.364931776409776
dpss_wide64_to32_e12_hann,237,14,13,0.7316439346424144,1.31158880517021,1,0,1.0737921996381866e-05,9.730456951647188,9.73108137834954,9.170221474898874e-08,16,16,14.010803709628766,0.003237615994093865,0.9999999995742889,0.960908817477842,9.467309348603813
dpss_wide64_to32_e12_hann,238,14,14,0.7316439346424144,1.4124802517217647,1,0,9.77873216012121e-06,6.7516971071893535,6.751002245582683,9.837331459034384e-08,16,16,13.608008269252924,0.0034885762910783972,0.9999999997771886,0.9645424339336738,9.378036778467083
dpss_wide64_to32_e12_hann,239,14,15,0.7316439346424144,1.5133716982733196,1,0,9.240637137789738e-06,10.782818826640778,10.783704249057722,1.0532500350181973e-07,16,16,13.60436663715724,0.003944515237910948,0.999999999869088,0.9722964250409877,7.8484169573298175
dpss_wide64_to32_e12_hann,244,15,4,0.7807849412655758,0.4035657862062185,0,1,4.129800521080489e-05,3.3554275546232923,3.381419364795769,7.802472383766158e-06,16,16,7.265545656954445,0.04003988750323854,0.9930212338772328,0.9712720518108995,9.862180744045684
dpss_wide64_to32_e12_hann,245,15,5,0.7807849412655758,0.5044572327577731,1,0,3.771828651036035e-05,2.8963978451861276,2.906937380787137,1.12536423600845e-06,16,16,8.108426588579276,0.013225752378641688,0.9979973406226441,0.9795589705087903,9.986610970343053
dpss_wide64_to32_e12_hann,246,15,6,0.7807849412655758,0.6053486793093278,1,0,3.1060163669634e-05,1.0567524495359222,1.0563878224918237,6.713790540530795e-08,16,16,8.512217875792857,0.0029174717535878506,0.9999203276646746,0.9621180403685907,10.212015059640613
dpss_wide64_to32_e12_hann,247,15,7,0.7807849412655758,0.7062401258608824,1,0,2.534557985331653e-05,1.5427261235792484,1.5406531167260176,1.603854567273298e-07,16,16,10.408363002570187,0.004260253386883587,0.9999973107583394,0.9712158785784629,10.08125667950017
dpss_wide64_to32_e12_hann,248,15,8,0.7807849412655758,0.807131572412437,1,0,2.0948471570466883e-05,6.327234491501473,6.326327254060817,2.182916796544102e-07,16,16,9.209161305918,0.00503354584584538,0.9999998265888702,0.9683821297292577,10.192224665078633
dpss_wide64_to32_e12_hann,249,15,9,0.7807849412655758,0.9080230189639916,1,0,1.7334778750716213e-05,6.306407679868796,6.305907175660623,1.341196249931505e-07,16,16,11.458518741347062,0.0030153262583896973,0.9999999616731376,0.9693907690440484,10.131434361310472
dpss_wide64_to32_e12_hann,250,15,10,0.7807849412655758,1.0089144655155462,1,0,1.4568380297193595e-05,6.581485778838,6.5795333618885135,1.8488670558113964e-07,16,16,10.985700512846556,0.002768164258715158,0.9999999884070611,0.98749382814202,9.956748008525956
dpss_wide64_to32_e12_hann,251,15,11,0.7807849412655758,1.109805912067101,1,0,1.2540326334708566e-05,5.014365976205358,5.010221881865966,2.0915208964961365e-07,16,16,11.832698072747931,0.004698928226041487,0.9999999956667246,0.9922029178845012,9.982624096580768
dpss_wide64_to32_e12_hann,252,15,12,0.7807849412655758,1.2106973586186556,1,0,1.1065804389166875e-05,-2.3676648917786456,-2.368392766649864,3.814533742795569e-07,16,16,10.59604732324759,0.005782312670070859,0.999999998123177,0.9881585113341324,9.80212350560538
dpss_wide64_to32_e12_hann,253,15,13,0.7807849412655758,1.31158880517021,1,0,9.917943979291082e-06,-0.5818068092287166,-0.5750139074227857,7.469975717409932e-07,16,16,12.376885419977596,0.006008843309755467,0.9999999990857878,0.9802058293501468,10.084287794150018
dpss_wide64_to32_e12_hann,254,15,14,0.7807849412655758,1.4124802517217647,1,0,9.086159964690544e-06,5.622152362561414,5.628476994275522,4.850705534981394e-07,16,16,9.124180780529876,0.005590046407475162,0.9999999995052279,0.9865295908217371,10.111332172383074
dpss_wide64_to32_e12_hann,255,15,15,0.7807849412655758,1.5133716982733196,1,0,8.615896673511278e-06,6.424040589433641,6.422635520584579,3.14491969657972e-07,16,16,10.867594795540029,0.005970188326924261,0.9999999996763212,0.9775014610073054,8.518228356214976
