profile,group_index,kperp_first,kperp_stop,kpar_first,kpar_stop,nominal_cell_count,group_mode_count,minimum_input_relative_response,window_fraction,nominal_window_fraction,window_effective_width,bank_total_error_percent,heldout_worst_error_percent,physical_shift_pure_worst_error_percent,physical_shift_total_worst_error_percent,foreground_effect_percent,strict_pass
quad_kperp_response,91,24,28,15,16,4,49880.0,0.9119375077652074,0.9999999986334488,0.19226904131964054,28.004499143812563,8.274750419666656,8.100097486310519,nan,nan,0.0022969547073285286,1
quad_kperp_response,93,28,32,6,7,4,57272.0,0.7566400870913361,0.9604323606168536,0.13311198556526355,40.34750768209646,7.0662487056489685,7.375135995167864,nan,nan,0.0061927918397576606,1
quad_kperp_response,94,28,32,7,8,4,57272.0,0.8003488316803342,0.9878986074179922,0.12795711707028323,41.02740729538632,6.597875564794631,6.126807807021981,nan,nan,0.001539922327342689,1
quad_kperp_response,95,28,32,8,9,4,57272.0,0.8038161158144501,0.9995294350656995,0.1385333033493108,40.21278339820116,13.201084792535234,7.331200854242399,nan,nan,0.0009144734468527409,1
quad_kperp_response,96,28,32,9,10,4,57272.0,0.7976388625347214,0.9999946244608725,0.13822964824586917,41.060270832233236,14.251135164819594,6.117852656311291,nan,nan,0.002958598908809059,1
quad_kperp_response,97,28,32,10,11,4,57272.0,0.8128163304071799,0.9999994019152689,0.1360507906416934,40.89274540331103,16.945987929497385,7.538834310876578,nan,nan,0.0011869564111911541,1
quad_kperp_response,98,28,32,11,12,4,57272.0,0.8032330047280408,0.9999998689418697,0.1360864347231093,41.0020542603669,15.43894358970507,9.620829570227281,nan,nan,0.00018581988833783205,1
quad_kperp_response,99,28,32,12,13,4,57272.0,0.8041797252849632,0.9999999597128743,0.1355523980603476,40.80069429988948,15.255152772004674,7.691984307277654,nan,nan,0.0013158238976426963,1
quad_kperp_response,100,28,32,13,14,4,57272.0,0.8088550715088914,0.9999999847098385,0.13351407476902946,40.19566348645873,11.666775718531506,7.646704373124219,nan,nan,0.003783422531117995,1
quad_kperp_response,101,28,32,14,15,4,57272.0,0.8014366867161481,0.9999999931115255,0.14034872901589282,37.76389749877654,10.861609903969685,7.340380006336838,nan,nan,0.003979831013538665,1
quad_kperp_response,102,28,32,15,16,4,57272.0,0.7965491378057379,0.9999999960934879,0.1834556755980137,28.34159428373705,16.560800547264943,7.647254266529904,nan,nan,0.00035910851131811075,1
